ID,kwh
2024-10-20_consumer_device_37_data_user_1,0.23433261699574423
2024-10-21_consumer_device_37_data_user_1,0.16754370347184963
2024-10-22_consumer_device_37_data_user_1,0.18008706071322902
2024-10-23_consumer_device_37_data_user_1,0.19104747187025914
2024-10-24_consumer_device_37_data_user_1,0.21467879906601867
2024-09-24_consumer_device_37_data_user_10,0.1663348668161317
2024-09-25_consumer_device_37_data_user_10,0.23046579096286424
2024-09-26_consumer_device_37_data_user_10,0.27596803450591517
2024-09-27_consumer_device_37_data_user_10,0.30886217148353745
2024-09-28_consumer_device_37_data_user_10,0.3209756604699595
2024-09-29_consumer_device_37_data_user_10,0.3484448662577251
2024-09-30_consumer_device_37_data_user_10,0.37670500133696916
2024-10-01_consumer_device_37_data_user_10,0.39389452246358375
2024-10-02_consumer_device_37_data_user_10,0.41410235635634796
2024-10-03_consumer_device_37_data_user_10,0.4452477209892468
2024-10-04_consumer_device_37_data_user_10,0.4789714484503523
2024-10-05_consumer_device_37_data_user_10,0.5118485958003944
2024-10-06_consumer_device_37_data_user_10,0.5290521493812064
2024-10-07_consumer_device_37_data_user_10,0.5571262564431881
2024-10-08_consumer_device_37_data_user_10,0.5857080447482815
2024-10-09_consumer_device_37_data_user_10,0.6030680469989357
2024-10-10_consumer_device_37_data_user_10,0.6161085974814869
2024-10-11_consumer_device_37_data_user_10,0.6274146761628161
2024-10-12_consumer_device_37_data_user_10,0.5986950588322002
2024-10-13_consumer_device_37_data_user_10,0.5740008942256389
2024-10-14_consumer_device_37_data_user_10,0.5510426633308143
2024-10-15_consumer_device_37_data_user_10,0.5539099389675777
2024-10-16_consumer_device_37_data_user_10,0.5400929755793611
2024-10-17_consumer_device_37_data_user_10,0.5300858613629532
2024-10-18_consumer_device_37_data_user_10,0.5378774218571042
2024-10-19_consumer_device_37_data_user_10,0.5454232729866345
2024-10-20_consumer_device_37_data_user_10,0.5647496734064521
2024-10-21_consumer_device_37_data_user_10,0.5188403949791797
2024-10-22_consumer_device_37_data_user_10,0.52925303019425
2024-10-23_consumer_device_37_data_user_10,0.5381181307825168
2024-10-24_consumer_device_37_data_user_10,0.5568365144303612
2024-09-24_consumer_device_37_data_user_11,0.0013000010780505988
2024-09-25_consumer_device_37_data_user_11,0.0018024907742563564
2024-09-26_consumer_device_37_data_user_11,0.00215988199931174
2024-09-27_consumer_device_37_data_user_11,0.002447499425743021
2024-09-28_consumer_device_37_data_user_11,0.002552299040862784
2024-09-29_consumer_device_37_data_user_11,0.00278658389306485
2024-09-30_consumer_device_37_data_user_11,0.003047249352570056
2024-10-01_consumer_device_37_data_user_11,0.0032143727878279783
2024-10-02_consumer_device_37_data_user_11,0.0034259234892810297
2024-10-03_consumer_device_37_data_user_11,0.003594711490775293
2024-10-04_consumer_device_37_data_user_11,0.0039015103272948297
2024-10-05_consumer_device_37_data_user_11,0.004218919742178433
2024-10-06_consumer_device_37_data_user_11,0.004384899335153553
2024-10-07_consumer_device_37_data_user_11,0.004687230830973581
2024-10-08_consumer_device_37_data_user_11,0.004981897383514568
2024-10-09_consumer_device_37_data_user_11,0.005157551150385493
2024-10-10_consumer_device_37_data_user_11,0.005294737181809309
2024-10-11_consumer_device_37_data_user_11,0.005416169161654293
2024-10-12_consumer_device_37_data_user_11,0.005039694102963635
2024-10-13_consumer_device_37_data_user_11,0.004743311466021421
2024-10-14_consumer_device_37_data_user_11,0.004472691822992927
2024-10-15_consumer_device_37_data_user_11,0.004496408244876496
2024-10-16_consumer_device_37_data_user_11,0.004339752244663472
2024-10-17_consumer_device_37_data_user_11,0.0042211302465386714
2024-10-18_consumer_device_37_data_user_11,0.0043021331212766
2024-10-19_consumer_device_37_data_user_11,0.004383487539844718
2024-10-20_consumer_device_37_data_user_11,0.004596890125511817
2024-10-21_consumer_device_37_data_user_11,0.004057530738704822
2024-10-22_consumer_device_37_data_user_11,0.004170822216944629
2024-10-23_consumer_device_37_data_user_11,0.004268252275386159
2024-10-24_consumer_device_37_data_user_11,0.004475668961842631
2024-09-24_consumer_device_37_data_user_12,0.010954194557908609
2024-09-25_consumer_device_37_data_user_12,0.015176187069341936
2024-09-26_consumer_device_37_data_user_12,0.018170806134211043
2024-09-27_consumer_device_37_data_user_12,0.02030269169844017
2024-09-28_consumer_device_37_data_user_12,0.021089032057651787
2024-09-29_consumer_device_37_data_user_12,0.022875970938192554
2024-09-30_consumer_device_37_data_user_12,0.024692239010287845
2024-10-01_consumer_device_37_data_user_12,0.025787345975789744
2024-10-02_consumer_device_37_data_user_12,0.027057750020980827
2024-10-03_consumer_device_37_data_user_12,0.029192954761492924
2024-10-04_consumer_device_37_data_user_12,0.0313651674509162
2024-10-05_consumer_device_37_data_user_12,0.03346221760797727
2024-10-06_consumer_device_37_data_user_12,0.03455966104495507
2024-10-07_consumer_device_37_data_user_12,0.036315094334574756
2024-10-08_consumer_device_37_data_user_12,0.03811706836311504
2024-10-09_consumer_device_37_data_user_12,0.039215292607443046
2024-10-10_consumer_device_37_data_user_12,0.04003435927726442
2024-10-11_consumer_device_37_data_user_12,0.0407416768003271
2024-10-12_consumer_device_37_data_user_12,0.03902158660547833
2024-10-13_consumer_device_37_data_user_12,0.03751180444330724
2024-10-14_consumer_device_37_data_user_12,0.03610260340395134
2024-10-15_consumer_device_37_data_user_12,0.036289958838140665
2024-10-16_consumer_device_37_data_user_12,0.035434860517242144
2024-10-17_consumer_device_37_data_user_12,0.03482136043783293
2024-10-18_consumer_device_37_data_user_12,0.035311828351211424
2024-10-19_consumer_device_37_data_user_12,0.03578355498768458
2024-10-20_consumer_device_37_data_user_12,0.03698606278009087
2024-10-21_consumer_device_37_data_user_12,0.03416607892575595
2024-10-22_consumer_device_37_data_user_12,0.03481586202306647
2024-10-23_consumer_device_37_data_user_12,0.035367974077489206
2024-10-24_consumer_device_37_data_user_12,0.03653183040271949
2024-09-24_consumer_device_37_data_user_13,0.011386636923877872
2024-09-25_consumer_device_37_data_user_13,0.01577673458422929
2024-09-26_consumer_device_37_data_user_13,0.01889156369521536
2024-09-27_consumer_device_37_data_user_13,0.02114203307565456
2024-09-28_consumer_device_37_data_user_13,0.02197083254911194
2024-09-29_consumer_device_37_data_user_13,0.023850410388278412
2024-09-30_consumer_device_37_data_user_13,0.02578324889305518
2024-10-01_consumer_device_37_data_user_13,0.026958543224829684
2024-10-02_consumer_device_37_data_user_13,0.028339548300683012
2024-10-03_consumer_device_37_data_user_13,0.030474902096761684
2024-10-04_consumer_device_37_data_user_13,0.03278160675973822
2024-10-05_consumer_device_37_data_user_13,0.03502960453390042
2024-10-06_consumer_device_37_data_user_13,0.036205914286979356
2024-10-07_consumer_device_37_data_user_13,0.03812413247179619
2024-10-08_consumer_device_37_data_user_13,0.04007761321855633
2024-10-09_consumer_device_37_data_user_13,0.041264263270078136
2024-10-10_consumer_device_37_data_user_13,0.04215542638988427
2024-10-11_consumer_device_37_data_user_13,0.04292795045047823
2024-10-12_consumer_device_37_data_user_13,0.040968564716407516
2024-10-13_consumer_device_37_data_user_13,0.0392826192260171
2024-10-14_consumer_device_37_data_user_13,0.037714975696073114
2024-10-15_consumer_device_37_data_user_13,0.037911201060144756
2024-10-16_consumer_device_37_data_user_13,0.03696747377989248
2024-10-17_consumer_device_37_data_user_13,0.03628419282663004
2024-10-18_consumer_device_37_data_user_13,0.0368166934358119
2024-10-19_consumer_device_37_data_user_13,0.037332274392571065
2024-10-20_consumer_device_37_data_user_13,0.03865255774641532
2024-10-21_consumer_device_37_data_user_13,0.03551768268153362
2024-10-22_consumer_device_37_data_user_13,0.03622909570930608
2024-10-23_consumer_device_37_data_user_13,0.036834735251605855
2024-10-24_consumer_device_37_data_user_13,0.038113450102801705
2024-09-24_consumer_device_37_data_user_2,0.012646713238671885
2024-09-25_consumer_device_37_data_user_2,0.0175884158712064
2024-09-26_consumer_device_37_data_user_2,0.021139371480286415
2024-09-27_consumer_device_37_data_user_2,0.025220061648555357
2024-09-28_consumer_device_37_data_user_2,0.026664985980439933
2024-09-29_consumer_device_37_data_user_2,0.029767496784366958
2024-09-30_consumer_device_37_data_user_2,0.0339752510873509
2024-10-01_consumer_device_37_data_user_2,0.03697812665472932
2024-10-02_consumer_device_37_data_user_2,0.041288628297559075
2024-10-03_consumer_device_37_data_user_2,0.039795238414345444
2024-10-04_consumer_device_37_data_user_2,0.04459598799026222
2024-10-05_consumer_device_37_data_user_2,0.05022370763767346
2024-10-06_consumer_device_37_data_user_2,0.053162792742436626
2024-10-07_consumer_device_37_data_user_2,0.05958744875747686
2024-10-08_consumer_device_37_data_user_2,0.06544882038348047
2024-10-09_consumer_device_37_data_user_2,0.06883708181336742
2024-10-10_consumer_device_37_data_user_2,0.07165329400805998
2024-10-11_consumer_device_37_data_user_2,0.07422389698269045
2024-10-12_consumer_device_37_data_user_2,0.06417497233198
2024-10-13_consumer_device_37_data_user_2,0.05694831136666367
2024-10-14_consumer_device_37_data_user_2,0.05048464680430022
2024-10-15_consumer_device_37_data_user_2,0.050770277363807355
2024-10-16_consumer_device_37_data_user_2,0.04720161478564201
2024-10-17_consumer_device_37_data_user_2,0.04434988751701465
2024-10-18_consumer_device_37_data_user_2,0.04598265975973758
2024-10-19_consumer_device_37_data_user_2,0.04771429952667655
2024-10-20_consumer_device_37_data_user_2,0.05241003652254703
2024-10-21_consumer_device_37_data_user_2,0.039577615582961696
2024-10-22_consumer_device_37_data_user_2,0.04202038682450545
2024-10-23_consumer_device_37_data_user_2,0.04415061288327392
2024-10-24_consumer_device_37_data_user_2,0.048736278604481015
2024-09-24_consumer_device_37_data_user_3,0.04841483897225017
2024-09-25_consumer_device_37_data_user_3,0.06713940845494137
2024-09-26_consumer_device_37_data_user_3,0.08046439770443448
2024-09-27_consumer_device_37_data_user_3,0.09143478626774823
2024-09-28_consumer_device_37_data_user_3,0.0954236141938902
2024-09-29_consumer_device_37_data_user_3,0.10431506811228394
2024-09-30_consumer_device_37_data_user_3,0.1143602754898414
2024-10-01_consumer_device_37_data_user_3,0.12086225786956384
2024-10-02_consumer_device_37_data_user_3,0.12919550358539017
2024-10-03_consumer_device_37_data_user_3,0.13484868306169218
2024-10-04_consumer_device_37_data_user_3,0.1466411018638124
2024-10-05_consumer_device_37_data_user_3,0.15897476276512706
2024-10-06_consumer_device_37_data_user_3,0.1654235165131215
2024-10-07_consumer_device_37_data_user_3,0.17738610313345418
2024-10-08_consumer_device_37_data_user_3,0.18896458788719273
2024-10-09_consumer_device_37_data_user_3,0.19584529477852824
2024-10-10_consumer_device_37_data_user_3,0.20125345114221632
2024-10-11_consumer_device_37_data_user_3,0.2060562527504679
2024-10-12_consumer_device_37_data_user_3,0.19074646200742557
2024-10-13_consumer_device_37_data_user_3,0.17883186610897903
2024-10-14_consumer_device_37_data_user_3,0.1679801559566155
2024-10-15_consumer_device_37_data_user_3,0.16887448994514667
2024-10-16_consumer_device_37_data_user_3,0.16262758559753543
2024-10-17_consumer_device_37_data_user_3,0.15786717408301626
2024-10-18_consumer_device_37_data_user_3,0.16105440141792726
2024-10-19_consumer_device_37_data_user_3,0.16427398615589034
2024-10-20_consumer_device_37_data_user_3,0.1727503196910082
2024-10-21_consumer_device_37_data_user_3,0.15113237588455952
2024-10-22_consumer_device_37_data_user_3,0.155622190380828
2024-10-23_consumer_device_37_data_user_3,0.15948935196196515
2024-10-24_consumer_device_37_data_user_3,0.1677322945257013
2024-09-24_consumer_device_37_data_user_4,0.8607470941977866
2024-09-25_consumer_device_37_data_user_4,1.1929069807250359
2024-09-26_consumer_device_37_data_user_4,1.428782922325046
2024-09-27_consumer_device_37_data_user_4,1.60612169069898
2024-09-28_consumer_device_37_data_user_4,1.6711673473281003
2024-09-29_consumer_device_37_data_user_4,1.8178839511504954
2024-09-30_consumer_device_37_data_user_4,1.973403091468965
2024-10-01_consumer_device_37_data_user_4,2.0699976469668
2024-10-02_consumer_device_37_data_user_4,2.187069818339448
2024-10-03_consumer_device_37_data_user_4,2.3308393485852146
2024-10-04_consumer_device_37_data_user_4,2.5154316864709676
2024-10-05_consumer_device_37_data_user_4,2.6996598532204503
2024-10-06_consumer_device_37_data_user_4,2.796034752001677
2024-10-07_consumer_device_37_data_user_4,2.960645166052419
2024-10-08_consumer_device_37_data_user_4,3.1251704051182188
2024-10-09_consumer_device_37_data_user_4,3.2243254454524237
2024-10-10_consumer_device_37_data_user_4,3.3000303464845384
2024-10-11_consumer_device_37_data_user_4,3.366247199476598
2024-10-12_consumer_device_37_data_user_4,3.1821852647036732
2024-10-13_consumer_device_37_data_user_4,3.0302931296555946
2024-10-14_consumer_device_37_data_user_4,2.8902276474827735
2024-10-15_consumer_device_37_data_user_4,2.905369933153209
2024-10-16_consumer_device_37_data_user_4,2.8225224591540266
2024-10-17_consumer_device_37_data_user_4,2.761315555465841
2024-10-18_consumer_device_37_data_user_4,2.8063234863543673
2024-10-19_consumer_device_37_data_user_4,2.850589645048615
2024-10-20_consumer_device_37_data_user_4,2.9651386060725917
2024-10-21_consumer_device_37_data_user_4,2.685470044735273
2024-10-22_consumer_device_37_data_user_4,2.7467935805227675
2024-10-23_consumer_device_37_data_user_4,2.7992307395787432
2024-10-24_consumer_device_37_data_user_4,2.9103456454043464
2024-09-24_consumer_device_37_data_user_5,0.9131622720114896
2024-09-25_consumer_device_37_data_user_5,1.2658840705189576
2024-09-26_consumer_device_37_data_user_5,1.516589331389697
2024-09-27_consumer_device_37_data_user_5,1.7127800821424033
2024-09-28_consumer_device_37_data_user_5,1.7844575020678868
2024-09-29_consumer_device_37_data_user_5,1.9452774704663434
2024-09-30_consumer_device_37_data_user_5,2.1207637384961964
2024-10-01_consumer_device_37_data_user_5,2.2318858904212493
2024-10-02_consumer_device_37_data_user_5,2.370228759706223
2024-10-03_consumer_device_37_data_user_5,2.5030684361429425
2024-10-04_consumer_device_37_data_user_5,2.7103036255752473
2024-10-05_consumer_device_37_data_user_5,2.9216963098803532
2024-10-06_consumer_device_37_data_user_5,3.0322548002930443
2024-10-07_consumer_device_37_data_user_5,3.228759341629832
2024-10-08_consumer_device_37_data_user_5,3.4221052461605
2024-10-09_consumer_device_37_data_user_5,3.537842339777801
2024-10-10_consumer_device_37_data_user_5,3.627459303963996
2024-10-11_consumer_device_37_data_user_5,3.7064306519306967
2024-10-12_consumer_device_37_data_user_5,3.4710645505547992
2024-10-13_consumer_device_37_data_user_5,3.282654279120288
2024-10-14_consumer_device_37_data_user_5,3.1100075989155567
2024-10-15_consumer_device_37_data_user_5,3.1264167209378875
2024-10-16_consumer_device_37_data_user_5,3.0256873403418583
2024-10-17_consumer_device_37_data_user_5,2.9500944425611313
2024-10-18_consumer_device_37_data_user_5,3.003146696069882
2024-10-19_consumer_device_37_data_user_5,3.0560112475316394
2024-10-20_consumer_device_37_data_user_5,3.1939827390687103
2024-10-21_consumer_device_37_data_user_5,2.849660976788256
2024-10-22_consumer_device_37_data_user_5,2.9231356629373026
2024-10-23_consumer_device_37_data_user_5,2.98618936243187
2024-10-24_consumer_device_37_data_user_5,3.120192225516273
2024-09-24_consumer_device_37_data_user_6,0.003444027076731507
2024-09-25_consumer_device_37_data_user_6,0.004772411162024029
2024-09-26_consumer_device_37_data_user_6,0.00571528742192893
2024-09-27_consumer_device_37_data_user_6,0.006409082111421605
2024-09-28_consumer_device_37_data_user_6,0.006664111555727784
2024-09-29_consumer_device_37_data_user_6,0.0072410296832463045
2024-09-30_consumer_device_37_data_user_6,0.007842732427867644
2024-10-01_consumer_device_37_data_user_6,0.00821229215707055
2024-10-02_consumer_device_37_data_user_6,0.008653021071972872
2024-10-03_consumer_device_37_data_user_6,0.009266831764710312
2024-10-04_consumer_device_37_data_user_6,0.00998308902628521
2024-10-05_consumer_device_37_data_user_6,0.010688988525253965
2024-10-06_consumer_device_37_data_user_6,0.011058317009901142
2024-10-07_consumer_device_37_data_user_6,0.011674117228818502
2024-10-08_consumer_device_37_data_user_6,0.012295586890636246
2024-10-09_consumer_device_37_data_user_6,0.012671672729301194
2024-10-10_consumer_device_37_data_user_6,0.012956362574874442
2024-10-11_consumer_device_37_data_user_6,0.01320422449898933
2024-10-12_consumer_device_37_data_user_6,0.012546295554400818
2024-10-13_consumer_device_37_data_user_6,0.011991958549047459
2024-10-14_consumer_device_37_data_user_6,0.011478641334478363
2024-10-15_consumer_device_37_data_user_6,0.011538553447090946
2024-10-16_consumer_device_37_data_user_6,0.01123220897071749
2024-10-17_consumer_device_37_data_user_6,0.011008186330615845
2024-10-18_consumer_device_37_data_user_6,0.011177883555656427
2024-10-19_consumer_device_37_data_user_6,0.011343438983627096
2024-10-20_consumer_device_37_data_user_6,0.011769555949863234
2024-10-21_consumer_device_37_data_user_6,0.010743829418300738
2024-10-22_consumer_device_37_data_user_6,0.010972710330635904
2024-10-23_consumer_device_37_data_user_6,0.011167981064796424
2024-10-24_consumer_device_37_data_user_6,0.011580995181963288
2024-09-24_consumer_device_37_data_user_7,0.026531652113299303
2024-09-25_consumer_device_37_data_user_7,0.036861634852649976
2024-09-26_consumer_device_37_data_user_7,0.044259431560819934
2024-09-27_consumer_device_37_data_user_7,0.05192480148371162
2024-09-28_consumer_device_37_data_user_7,0.05465910746976015
2024-09-29_consumer_device_37_data_user_7,0.060593055038523295
2024-09-30_consumer_device_37_data_user_7,0.0682532197359751
2024-10-01_consumer_device_37_data_user_7,0.07359153898901574
2024-10-02_consumer_device_37_data_user_7,0.08106192997046385
2024-10-03_consumer_device_37_data_user_7,0.08011801693401534
2024-10-04_consumer_device_37_data_user_7,0.08892155433727507
2024-10-05_consumer_device_37_data_user_7,0.09895469097012011
2024-10-06_consumer_device_37_data_user_7,0.10419595199659923
2024-10-07_consumer_device_37_data_user_7,0.11524217035339987
2024-10-08_consumer_device_37_data_user_7,0.12544788411471988
2024-10-09_consumer_device_37_data_user_7,0.13138357662349648
2024-10-10_consumer_device_37_data_user_7,0.13625728085251204
2024-10-11_consumer_device_37_data_user_7,0.14068019663181253
2024-10-12_consumer_device_37_data_user_7,0.12405740675619405
2024-10-13_consumer_device_37_data_user_7,0.11192900666144147
2024-10-14_consumer_device_37_data_user_7,0.10104357676432099
2024-10-15_consumer_device_37_data_user_7,0.10160446523752671
2024-10-16_consumer_device_37_data_user_7,0.09554529513143437
2024-10-17_consumer_device_37_data_user_7,0.09074796810707106
2024-10-18_consumer_device_37_data_user_7,0.09358358005877965
2024-10-19_consumer_device_37_data_user_7,0.09655996713904899
2024-10-20_consumer_device_37_data_user_7,0.10458216009552831
2024-10-21_consumer_device_37_data_user_7,0.08295691416725716
2024-10-22_consumer_device_37_data_user_7,0.08714560957733643
2024-10-23_consumer_device_37_data_user_7,0.0907890952979323
2024-10-24_consumer_device_37_data_user_7,0.09861656190586279
2024-09-24_consumer_device_37_data_user_8,1.8687642449882578
2024-09-25_consumer_device_37_data_user_8,2.589353922834226
2024-09-26_consumer_device_37_data_user_8,3.100683167035275
2024-09-27_consumer_device_37_data_user_8,3.4722138878556947
2024-09-28_consumer_device_37_data_user_8,3.608960614056825
2024-09-29_consumer_device_37_data_user_8,3.9188381984377254
2024-09-30_consumer_device_37_data_user_8,4.2389029620238485
2024-10-01_consumer_device_37_data_user_8,4.434137784176615
2024-10-02_consumer_device_37_data_user_8,4.6646254544639305
2024-10-03_consumer_device_37_data_user_8,5.009734780187106
2024-10-04_consumer_device_37_data_user_8,5.391403835150272
2024-10-05_consumer_device_37_data_user_8,5.764671289820729
2024-10-06_consumer_device_37_data_user_8,5.959983020521919
2024-10-07_consumer_device_37_data_user_8,6.2807353504107395
2024-10-08_consumer_device_37_data_user_8,6.606442127660302
2024-10-09_consumer_device_37_data_user_8,6.804055953168772
2024-10-10_consumer_device_37_data_user_8,6.952837628403289
2024-10-11_consumer_device_37_data_user_8,7.081991000332804
2024-10-12_consumer_device_37_data_user_8,6.74953539454557
2024-10-13_consumer_device_37_data_user_8,6.465438149563812
2024-10-14_consumer_device_37_data_user_8,6.201629624861094
2024-10-15_consumer_device_37_data_user_8,6.233927522369647
2024-10-16_consumer_device_37_data_user_8,6.075559601144084
2024-10-17_consumer_device_37_data_user_8,5.960527085575539
2024-10-18_consumer_device_37_data_user_8,6.049360118243346
2024-10-19_consumer_device_37_data_user_8,6.135578963084005
2024-10-20_consumer_device_37_data_user_8,6.3567268104382935
2024-10-21_consumer_device_37_data_user_8,5.8293079435306465
2024-10-22_consumer_device_37_data_user_8,5.948348945184549
2024-10-23_consumer_device_37_data_user_8,6.049760845620153
2024-10-24_consumer_device_37_data_user_8,6.2639981714849
2024-09-24_consumer_device_37_data_user_9,0.0010446364261100555
2024-09-25_consumer_device_37_data_user_9,0.0014489690140704328
2024-09-26_consumer_device_37_data_user_9,0.001736919476396582
2024-09-27_consumer_device_37_data_user_9,0.0019812356556710357
2024-09-28_consumer_device_37_data_user_9,0.0020698257959553255
2024-09-29_consumer_device_37_data_user_9,0.002266559820145509
2024-09-30_consumer_device_37_data_user_9,0.002493223147762351
2024-10-01_consumer_device_37_data_user_9,0.002641685477411041
2024-10-02_consumer_device_37_data_user_9,0.002834854726631999
2024-10-03_consumer_device_37_data_user_9,0.0029382289677698623
2024-10-04_consumer_device_37_data_user_9,0.003203447067778342
2024-10-05_consumer_device_37_data_user_9,0.003484637625003999
2024-10-06_consumer_device_37_data_user_9,0.00363163898867266
2024-10-07_consumer_device_37_data_user_9,0.003910421700270419
2024-10-08_consumer_device_37_data_user_9,0.00417801703169911
2024-10-09_consumer_device_37_data_user_9,0.004336445244382595
2024-10-10_consumer_device_37_data_user_9,0.004461926798651526
2024-10-11_consumer_device_37_data_user_9,0.004573798806676551
2024-10-12_consumer_device_37_data_user_9,0.004205570009625357
2024-10-13_consumer_device_37_data_user_9,0.0039227208986583415
2024-10-14_consumer_device_37_data_user_9,0.0036658454613575867
2024-10-15_consumer_device_37_data_user_9,0.003685468116922475
2024-10-16_consumer_device_37_data_user_9,0.003538548397934678
2024-10-17_consumer_device_37_data_user_9,0.0034257608514049014
2024-10-18_consumer_device_37_data_user_9,0.003499543137840322
2024-10-19_consumer_device_37_data_user_9,0.003574589909796068
2024-10-20_consumer_device_37_data_user_9,0.0037730253492800504
2024-10-21_consumer_device_37_data_user_9,0.003261573390407037
2024-10-22_consumer_device_37_data_user_9,0.003366403555018863
2024-10-23_consumer_device_37_data_user_9,0.0034568599826933465
2024-10-24_consumer_device_37_data_user_9,0.0036499520207701184
2024-09-24_consumer_device_8_data_user_1,0.21809660616573362
2024-09-25_consumer_device_8_data_user_1,0.20220488789140645
2024-09-26_consumer_device_8_data_user_1,0.1910217312337038
2024-09-27_consumer_device_8_data_user_1,0.18606366175236944
2024-09-28_consumer_device_8_data_user_1,0.1841184005267046
2024-09-29_consumer_device_8_data_user_1,0.17934767269589857
2024-09-30_consumer_device_8_data_user_1,0.17653788428406034
2024-10-01_consumer_device_8_data_user_1,0.17574475178899768
2024-10-02_consumer_device_8_data_user_1,0.1764241191552603
2024-10-03_consumer_device_8_data_user_1,0.16066480027157265
2024-10-04_consumer_device_8_data_user_1,0.1568563624267635
2024-10-05_consumer_device_8_data_user_1,0.15510050244645857
2024-10-06_consumer_device_8_data_user_1,0.15416990402365457
2024-10-07_consumer_device_8_data_user_1,0.15601469683188282
2024-10-08_consumer_device_8_data_user_1,0.15648945568526176
2024-10-09_consumer_device_8_data_user_1,0.15642293586565134
2024-10-10_consumer_device_8_data_user_1,0.15693271263530112
2024-10-11_consumer_device_8_data_user_1,0.1576410532792148
2024-10-12_consumer_device_8_data_user_1,0.1485732483419985
2024-10-13_consumer_device_8_data_user_1,0.14369647299922056
2024-10-14_consumer_device_8_data_user_1,0.1396891706604609
2024-10-15_consumer_device_8_data_user_1,0.13911226639708393
2024-10-16_consumer_device_8_data_user_1,0.1373643154289319
2024-10-17_consumer_device_8_data_user_1,0.13554670741836047
2024-10-18_consumer_device_8_data_user_1,0.13574827211833093
2024-10-19_consumer_device_8_data_user_1,0.13625403474265294
2024-10-20_consumer_device_8_data_user_1,0.13808778753975068
2024-10-21_consumer_device_8_data_user_1,0.1302662866392015
2024-10-22_consumer_device_8_data_user_1,0.13107419134550252
2024-10-23_consumer_device_8_data_user_1,0.13186633243592813
2024-10-24_consumer_device_8_data_user_1,0.13372017615720408
2024-09-24_consumer_device_8_data_user_10,0.2664163313344005
2024-09-25_consumer_device_8_data_user_10,0.24710183743002695
2024-09-26_consumer_device_8_data_user_10,0.23351018519041702
2024-09-27_consumer_device_8_data_user_10,0.22748925151917038
2024-09-28_consumer_device_8_data_user_10,0.22512667548239917
2024-09-29_consumer_device_8_data_user_10,0.21933161796521752
2024-09-30_consumer_device_8_data_user_10,0.2159232334998191
2024-10-01_consumer_device_8_data_user_10,0.21496471433724795
2024-10-02_consumer_device_8_data_user_10,0.21579932767272186
2024-10-03_consumer_device_8_data_user_10,0.19663313193684123
2024-10-04_consumer_device_8_data_user_10,0.19201156521928658
2024-10-05_consumer_device_8_data_user_10,0.18988755428514142
2024-10-06_consumer_device_8_data_user_10,0.18876175139677545
2024-10-07_consumer_device_8_data_user_10,0.19101768792978457
2024-10-08_consumer_device_8_data_user_10,0.19160655882575467
2024-10-09_consumer_device_8_data_user_10,0.19153235735557805
2024-10-10_consumer_device_8_data_user_10,0.19215780063906643
2024-10-11_consumer_device_8_data_user_10,0.1930242118705902
2024-10-12_consumer_device_8_data_user_10,0.18197797863621135
2024-10-13_consumer_device_8_data_user_10,0.17603358466655503
2024-10-14_consumer_device_8_data_user_10,0.17114797095994935
2024-10-15_consumer_device_8_data_user_10,0.17044702206887608
2024-10-16_consumer_device_8_data_user_10,0.168314480623587
2024-10-17_consumer_device_8_data_user_10,0.16609865135750293
2024-10-18_consumer_device_8_data_user_10,0.16634697502795062
2024-10-19_consumer_device_8_data_user_10,0.16696539687348755
2024-10-20_consumer_device_8_data_user_10,0.16920449702107357
2024-10-21_consumer_device_8_data_user_10,0.15966827007183507
2024-10-22_consumer_device_8_data_user_10,0.1606554984198468
2024-10-23_consumer_device_8_data_user_10,0.16162294152796278
2024-10-24_consumer_device_8_data_user_10,0.16388625492258202
2024-09-24_consumer_device_8_data_user_11,0.20754570609041417
2024-09-25_consumer_device_8_data_user_11,0.1920204165191644
2024-09-26_consumer_device_8_data_user_11,0.18109408030604618
2024-09-27_consumer_device_8_data_user_11,0.1762144094296613
2024-09-28_consumer_device_8_data_user_11,0.17430211605028745
2024-09-29_consumer_device_8_data_user_11,0.16961848331803092
2024-09-30_consumer_device_8_data_user_11,0.16682630881815824
2024-10-01_consumer_device_8_data_user_11,0.16601246560054955
2024-10-02_consumer_device_8_data_user_11,0.16661218892673763
2024-10-03_consumer_device_8_data_user_11,0.15130671482273825
2024-10-04_consumer_device_8_data_user_11,0.14753492108365351
2024-10-05_consumer_device_8_data_user_11,0.14574764519085115
2024-10-06_consumer_device_8_data_user_11,0.14480101312684646
2024-10-07_consumer_device_8_data_user_11,0.1465042483956927
2024-10-08_consumer_device_8_data_user_11,0.14688303770526456
2024-10-09_consumer_device_8_data_user_11,0.14677040315286238
2024-10-10_consumer_device_8_data_user_11,0.14722633545969477
2024-10-11_consumer_device_8_data_user_11,0.14787885471120657
2024-10-12_consumer_device_8_data_user_11,0.13920221507143876
2024-10-13_consumer_device_8_data_user_11,0.13456159623965946
2024-10-14_consumer_device_8_data_user_11,0.13075578089718087
2024-10-15_consumer_device_8_data_user_11,0.13019067564637724
2024-10-16_consumer_device_8_data_user_11,0.12854121312114133
2024-10-17_consumer_device_8_data_user_11,0.12681386210865817
2024-10-18_consumer_device_8_data_user_11,0.12698678987457554
2024-10-19_consumer_device_8_data_user_11,0.12745416409536314
2024-10-20_consumer_device_8_data_user_11,0.12917112531991085
2024-10-21_consumer_device_8_data_user_11,0.12174595335264046
